code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing,onset_choice,onset_feedback,onset_response,ctrial,ctrial2,trial,opswitch
114,114,14,0,61,0,2,-2,-2,NaN,-1,0,1,0,567.38,0,NaN,0,0,0,0
114,114,14,0,62,1,2,0,1,0.478,0,0,0,0,580.252,584.469,580730,58,57,134,0
114,114,14,0,63,2,2,1,1,1.194,1,0,0,0,588.337,593.029,589531,59,58,135,0
114,114,14,0,64,3,2,0,0,0.453,1,0,0,0,597.36,600.57,597813,60,59,136,0
114,114,14,0,65,4,2,0,1,0.338,0,0,0,0,605.927,610.624,606265,61,60,137,0
114,114,14,0,66,5,2,1,0,0.882,0,0,0,0,616.133,619.216,617015,62,61,138,0
114,114,14,0,67,6,2,1,1,0.315,1,0,0,0,626.738,635.434,627053,63,62,139,0
114,114,14,0,68,7,2,0,0,0.447,1,0,0,0,639.266,648.457,639713,64,63,140,0
114,114,14,0,69,8,2,0,1,0.634,0,0,0,0,654.107,659.45,654741,65,64,141,0
114,114,14,0,70,9,2,0,1,0.273,0,0,0,0,665.543,669.339,665816,66,65,142,0
114,114,14,0,71,10,2,0,0,1.685,1,0,0,0,672.535,675.795,674220,67,66,143,0
114,114,14,0,72,11,2,1,1,0.803,1,0,0,0,678.958,683.025,679761,68,67,144,0
114,114,14,0,73,12,2,1,0,1.054,0,0,0,0,686.327,692.428,687381,69,68,145,0
114,114,14,0,74,13,2,1,0,0.327,0,0,0,0,700.196,705.496,700523,70,69,146,0
114,114,14,0,75,14,2,1,1,0.411,1,0,0,0,710.723,717.582,711134,71,70,147,0
114,114,14,0,76,15,2,1,1,0.443,1,0,0,0,721.537,726.771,721980,72,71,148,0
114,114,14,0,77,16,2,1,0,0.555,0,0,0,0,729.95,733.522,730505,73,72,149,0
114,114,14,0,78,17,2,0,1,0.759,0,0,0,0,737.849,742.066,738608,74,73,150,0
114,114,14,0,79,18,2,0,1,0.52,0,0,0,0,745.759,752.41,746279,75,74,151,0
114,114,14,0,80,19,2,0,0,0.489,1,0,0,0,756.537,764.254,757026,76,75,152,0
114,114,14,0,1,0,3,-2,-2,NaN,-1,1,1,0,3.673,0,NaN,0,0,0,1
114,114,14,0,2,1,3,1,1,1.252,1,1,0,0,11.039,15.633,12291,77,74,153,1
114,114,14,0,3,2,3,0,1,0.302,0,1,0,0,22.938,26.561,23240,78,75,154,1
114,114,14,0,4,3,3,0,1,0.318,0,1,0,0,31.905,38.471,32223,79,76,155,1
114,114,14,0,5,4,3,1,0,0.336,0,1,0,0,41.928,46.834,42264,80,77,156,1
114,114,14,0,6,5,3,1,1,0.254,1,1,0,0,51.631,58.204,51885,81,78,157,1
114,114,14,0,7,6,3,1,0,0.682,0,1,0,0,61.821,70.311,62503,82,79,158,1
114,114,14,0,8,7,3,0,0,0.47,1,1,0,0,75.163,78.445,75633,83,80,159,1
114,114,14,0,9,8,3,1,1,0.351,1,1,0,0,82.334,88.399,82685,84,81,160,1
114,114,14,0,10,9,3,1,0,0.397,0,1,0,0,95.117,97.61,95514,85,82,161,1
114,114,14,0,11,10,3,1,1,0.327,1,1,0,0,101.359,104.62,101686,86,83,162,1
114,114,14,0,12,11,3,0,1,0.572,0,1,0,0,110.6,114.753,111172,87,84,163,1
114,114,14,0,13,12,3,1,0,0.4,0,1,0,0,119.82,123.215,120220,88,85,164,1
114,114,14,0,14,13,3,1,1,0.449,1,1,0,0,126.892,130.259,127341,89,86,165,1
114,114,14,0,15,14,3,0,1,0.229,0,1,0,0,136.015,140.693,136244,90,87,166,1
114,114,14,0,16,15,3,1,0,0.299,0,1,0,0,144.839,148.519,145138,91,88,167,1
114,114,14,0,17,16,3,1,1,0.709,1,1,0,0,153.08,160.752,153789,92,89,168,1
114,114,14,0,18,17,3,1,0,0.436,0,1,0,0,167.569,171.91,168005,93,90,169,1
114,114,14,0,19,18,3,0,1,0.698,0,1,0,0,174.625,179.751,175323,94,91,170,1
114,114,14,0,20,19,3,1,0,0.321,0,1,0,0,183.709,189.759,184030,95,92,171,1
114,114,14,0,21,0,3,-2,-2,NaN,-1,0,1,0,193.983,0,NaN,0,0,0,0
114,114,14,0,22,1,3,1,1,0.333,1,0,0,0,203.152,206.747,203485,77,76,172,0
114,114,14,0,23,2,3,0,1,0.445,0,0,0,0,209.957,213.267,210402,78,77,173,0
114,114,14,0,24,3,3,1,0,0.346,0,0,0,0,219.544,223.744,219890,79,78,174,0
114,114,14,0,25,4,3,1,1,0.863,1,0,0,0,226.449,228.991,227312,80,79,175,0
114,114,14,0,26,5,3,0,0,0.504,1,0,0,0,234.351,239.775,234855,81,80,176,0
114,114,14,0,27,6,3,0,1,0.671,0,0,0,0,246.243,249.668,246914,82,81,177,0
114,114,14,0,28,7,3,1,0,0.57,0,0,0,0,253.198,256.588,253768,83,82,178,0
114,114,14,0,29,8,3,1,1,0.481,1,0,0,0,263.327,268.111,263808,84,83,179,0
114,114,14,0,30,9,3,0,0,0.375,1,0,0,0,272.837,275.448,273212,85,84,180,0
114,114,14,0,31,10,3,0,1,0.379,0,0,0,0,278.986,283.603,279365,86,85,181,0
114,114,14,0,32,11,3,1,1,0.833,1,0,0,0,287.293,290.836,288126,87,86,182,0
114,114,14,0,33,12,3,0,0,0.37,1,0,0,0,296.211,300.209,296581,88,87,183,0
114,114,14,0,34,13,3,1,1,0.264,1,0,0,0,307.339,311.841,307603,89,88,184,0
114,114,14,0,35,14,3,1,0,1.954,0,0,0,0,314.545,317.828,316499,90,89,185,0
114,114,14,0,36,15,3,0,1,0.541,0,0,0,0,323.327,326.318,323868,91,90,186,0
114,114,14,0,37,16,3,0,0,0.442,1,0,0,0,329.832,335.657,330274,92,91,187,0
114,114,14,0,38,17,3,1,1,0.62,1,0,0,0,340.342,343.957,340962,93,92,188,0
114,114,14,0,39,18,3,1,0,0.362,0,0,0,0,350.13,354.834,350492,94,93,189,0
114,114,14,0,40,19,3,1,1,0.291,1,0,0,0,362.389,369.16,362680,95,94,190,0
114,114,14,0,41,0,3,-2,-2,NaN,-1,1,1,0,373.056,0,NaN,0,0,0,1
114,114,14,0,42,1,3,0,0,0.527,1,1,0,0,386.357,391.957,386884,96,93,191,1
114,114,14,0,43,2,3,1,1,0.406,1,1,0,0,398.28,401.109,398686,97,94,192,1
114,114,14,0,44,3,3,1,0,0.575,0,1,0,0,405.824,409.819,406399,98,95,193,1
114,114,14,0,45,4,3,1,1,0.811,1,1,0,0,412.915,417.639,413726,99,96,194,1
114,114,14,0,46,5,3,0,1,0.259,0,1,0,0,425.745,432.821,426004,100,97,195,1
114,114,14,0,47,6,3,1,0,0.463,0,1,0,0,437.302,441.505,437765,101,98,196,1
114,114,14,0,48,7,3,0,1,0.527,0,1,0,0,446.371,450.476,446898,102,99,197,1
114,114,14,0,49,8,3,1,0,1.234,0,1,0,0,456.196,460.361,457430,103,100,198,1
114,114,14,0,50,9,3,0,0,0.307,1,1,0,0,464.094,467.547,464401,104,101,199,1
114,114,14,0,51,10,3,1,1,0.333,1,1,0,0,477.261,482.295,477594,105,102,200,1
114,114,14,0,52,11,3,0,1,0.346,0,1,0,0,489.014,493.428,489360,106,103,201,1
114,114,14,0,53,12,3,1,0,1.774,0,1,0,0,496.129,502.976,497903,107,104,202,1
114,114,14,0,54,13,3,1,1,0.35,1,1,0,0,506.578,511.024,506928,108,105,203,1
114,114,14,0,55,14,3,0,1,0.852,0,1,0,0,514.407,522.082,515259,109,106,204,1
114,114,14,0,56,15,3,1,0,0.347,0,1,0,0,527.779,531.756,528126,110,107,205,1
114,114,14,0,57,16,3,1,1,0.441,1,1,0,0,536.538,541.27,536979,111,108,206,1
114,114,14,0,58,17,3,0,0,0.541,1,1,0,0,544.651,549.881,545192,112,109,207,1
114,114,14,0,59,18,3,0,0,0.731,1,1,0,0,553.003,556.87,553734,113,110,208,1
114,114,14,0,60,19,3,1,1,0.259,1,1,0,0,561.794,568.293,562053,114,111,209,1
114,114,14,0,61,0,3,-2,-2,NaN,-1,0,1,0,571.614,0,NaN,0,0,0,0
114,114,14,0,62,1,3,1,1,0.365,1,0,0,0,583.964,591.871,584329,96,95,210,0
114,114,14,0,63,2,3,0,0,0.25,1,0,0,0,596.129,600.871,596379,97,96,211,0
114,114,14,0,64,3,3,1,0,0.336,0,0,0,0,609.233,616.972,609569,98,97,212,0
114,114,14,0,65,4,3,1,1,0.326,1,0,0,0,621.411,627.695,621737,99,98,213,0
114,114,14,0,66,5,3,0,1,0.607,0,0,0,0,630.406,635.401,631013,100,99,214,0
114,114,14,0,67,6,3,1,0,0.293,0,0,0,0,641.507,645.211,641800,101,100,215,0
114,114,14,0,68,7,3,0,0,0.396,1,0,0,0,652.46,656.536,652856,102,101,216,0
114,114,14,0,69,8,3,1,1,0.35,1,0,0,0,660.564,664.07,660914,103,102,217,0
114,114,14,0,70,9,3,0,0,0.484,1,0,0,0,672.143,676.584,672627,104,103,218,0
114,114,14,0,71,10,3,1,1,0.447,1,0,0,0,681.285,684.01,681732,105,104,219,0
114,114,14,0,72,11,3,1,0,0.398,0,0,0,0,689.115,693.946,689513,106,105,220,0
114,114,14,0,73,12,3,0,1,0.346,0,0,0,0,701.94,705.391,702286,107,106,221,0
114,114,14,0,74,13,3,0,0,0.379,1,0,0,0,710.008,715.29,710387,108,107,222,0
114,114,14,0,75,14,3,1,1,0.305,1,0,0,0,719.209,722.536,719514,109,108,223,0
114,114,14,0,76,15,3,1,1,0.253,1,0,0,0,727.217,731.159,727470,110,109,224,0
114,114,14,0,77,16,3,0,0,0.281,1,0,0,0,735.348,741.452,735629,111,110,225,0
114,114,14,0,78,17,3,0,1,0.571,0,0,0,0,745.848,750.238,746419,112,111,226,0
114,114,14,0,79,18,3,0,0,1.023,1,0,0,0,758.153,761.204,759176,113,112,227,0
114,114,14,0,80,19,3,0,1,0.493,0,0,0,0,763.913,768.733,764406,114,113,228,0
115,115,15,0,1,0,1,-2,-2,NaN,-1,1,1,0,5.378,0,NaN,0,0,0,1
115,115,15,0,2,1,1,1,0,0.78,0,1,0,0,19.842,22.76,20622,1,1,1,1
115,115,15,0,3,2,1,0,1,0.746,0,1,0,0,28.684,32.014,29430,2,2,2,1
115,115,15,0,4,3,1,0,0,0.632,1,1,0,0,39.187,43.643,39819,3,3,3,1
115,115,15,0,5,4,1,1,0,1.286,0,1,0,0,46.587,49.918,47873,4,4,4,1
115,115,15,0,6,5,1,1,1,1.282,1,1,0,0,54.128,62.034,55410,5,5,5,1
115,115,15,0,7,6,1,0,0,0.718,1,1,0,0,68.915,72.316,69633,6,6,6,1
115,115,15,0,8,7,1,0,0,1.199,1,1,0,0,76.399,79.565,77598,7,7,7,1
115,115,15,0,9,8,1,1,1,1.129,1,1,0,0,87.234,91.053,88363,8,8,8,1
115,115,15,0,10,9,1,0,1,0.582,0,1,0,0,96.207,100.599,96789,9,9,9,1
115,115,15,0,11,10,1,0,1,1.827,0,1,0,0,103.711,107.008,105538,10,10,10,1
115,115,15,0,12,11,1,0,1,1.58,0,1,0,0,112.053,118.294,113633,11,11,11,1
115,115,15,0,13,12,1,#NAME?,NaN,NaN,0,1,0,1,121.196,125.737,NaN,12,0,12,1
115,115,15,0,14,13,1,0,1,0.631,0,1,0,0,131.432,139.506,132063,13,12,13,1
115,115,15,0,15,14,1,1,0,0.854,0,1,0,0,142.572,146.888,143426,14,13,14,1
115,115,15,0,16,15,1,1,0,0.355,0,1,0,0,152.102,154.85,152457,15,14,15,1
115,115,15,0,17,16,1,0,0,0.486,1,1,0,0,160.809,167.283,161295,16,15,16,1
115,115,15,0,18,17,1,1,1,0.299,1,1,0,0,173.07,175.791,173369,17,16,17,1
115,115,15,0,19,18,1,0,1,0.31,0,1,0,0,179.882,182.896,180192,18,17,18,1
115,115,15,0,20,19,1,1,0,1.7,0,1,0,0,189.391,191.488,191091,19,18,19,1
115,115,15,0,21,0,1,-2,-2,NaN,-1,0,1,0,196.62,0,NaN,0,0,0,0
115,115,15,0,22,1,1,1,1,0.555,1,0,0,0,203.641,207.456,204196,1,1,20,0
115,115,15,0,23,2,1,0,0,1.017,1,0,0,0,211.231,217.958,212248,2,2,21,0
115,115,15,0,24,3,1,0,0,1.008,1,0,0,0,222.183,225.979,223191,3,3,22,0
115,115,15,0,25,4,1,0,1,0.411,0,0,0,0,229.05,233.323,229461,4,4,23,0
115,115,15,0,26,5,1,1,0,0.346,0,0,0,0,241.866,246.304,242212,5,5,24,0
115,115,15,0,27,6,1,0,0,0.412,1,0,0,0,252.574,257.191,252986,6,6,25,0
115,115,15,0,28,7,1,0,1,0.442,0,0,0,0,262.11,267.218,262552,7,7,26,0
115,115,15,0,29,8,1,1,0,0.586,0,0,0,0,272.971,278.438,273557,8,8,27,0
115,115,15,0,30,9,1,0,0,0.89,1,0,0,0,286.17,293.789,287060,9,9,28,0
115,115,15,0,31,10,1,1,1,0.548,1,0,0,0,298.384,304.837,298932,10,10,29,0
115,115,15,0,32,11,1,1,1,0.953,1,0,0,0,308.916,313.471,309869,11,11,30,0
115,115,15,0,33,12,1,0,1,0.501,0,0,0,0,316.986,319.859,317487,12,12,31,0
115,115,15,0,34,13,1,1,0,0.423,0,0,0,0,323.472,328.647,323895,13,13,32,0
115,115,15,0,35,14,1,0,0,0.499,1,0,0,0,331.856,336.796,332355,14,14,33,0
115,115,15,0,36,15,1,0,1,0.519,0,0,0,0,343.603,347.601,344122,15,15,34,0
115,115,15,0,37,16,1,1,0,1.865,0,0,0,0,353.039,357.259,354904,16,16,35,0
115,115,15,0,38,17,1,1,1,0.616,1,0,0,0,362.373,365.847,362989,17,17,36,0
115,115,15,0,39,18,1,1,1,0.369,1,0,0,0,369.555,374.954,369924,18,18,37,0
115,115,15,0,40,19,1,1,1,0.435,1,0,0,0,377.815,380.686,378250,19,19,38,0
115,115,15,0,41,0,1,-2,-2,NaN,-1,1,1,0,389.385,0,NaN,0,0,0,1
115,115,15,0,42,1,1,1,0,1.181,0,1,0,0,397.298,400.716,398479,20,19,39,1
115,115,15,0,43,2,1,0,0,0.514,1,1,0,0,405.64,408.866,406154,21,20,40,1
115,115,15,0,44,3,1,1,1,0.75,1,1,0,0,412.658,417.864,413408,22,21,41,1
115,115,15,0,45,4,1,1,0,0.307,0,1,0,0,422.049,428.333,422356,23,22,42,1
115,115,15,0,46,5,1,1,0,0.991,0,1,0,0,433.084,435.8,434075,24,23,43,1
115,115,15,0,47,6,1,0,0,0.463,1,1,0,0,440.826,446.631,441289,25,24,44,1
115,115,15,0,48,7,1,1,1,0.485,1,1,0,0,452.944,458.228,453429,26,25,45,1
115,115,15,0,49,8,1,1,0,0.304,0,1,0,0,465.66,470.514,465964,27,26,46,1
115,115,15,0,50,9,1,0,0,0.572,1,1,0,0,474.942,477.753,475514,28,27,47,1
115,115,15,0,51,10,1,1,1,1.641,1,1,0,0,481.107,484.505,482748,29,28,48,1
115,115,15,0,52,11,1,0,0,0.49,1,1,0,0,489.838,492.424,490328,30,29,49,1
115,115,15,0,53,12,1,0,0,1.135,1,1,0,0,497.535,502.758,498670,31,30,50,1
115,115,15,0,54,13,1,1,1,1.617,1,1,0,0,507.418,513.262,509035,32,31,51,1
115,115,15,0,55,14,1,0,0,0.52,1,1,0,0,518.585,526.068,519105,33,32,52,1
115,115,15,0,56,15,1,1,1,0.381,1,1,0,0,530.391,536.206,530772,34,33,53,1
115,115,15,0,57,16,1,1,1,0.488,1,1,0,0,544.288,553.057,544776,35,34,54,1
115,115,15,0,58,17,1,0,1,0.977,0,1,0,0,556.437,559.462,557414,36,35,55,1
115,115,15,0,59,18,1,1,0,0.343,0,1,0,0,562.557,566.621,562900,37,36,56,1
115,115,15,0,60,19,1,0,0,0.638,1,1,0,0,569.314,574.194,569952,38,37,57,1
115,115,15,0,61,0,1,-2,-2,NaN,-1,0,1,0,579.608,0,NaN,0,0,0,0
115,115,15,0,62,1,1,1,1,0.446,1,0,0,0,587.7,592.006,588146,20,20,58,0
115,115,15,0,63,2,1,0,0,0.369,1,0,0,0,596.773,599.556,597142,21,21,59,0
115,115,15,0,64,3,1,#NAME?,NaN,NaN,0,0,0,1,602.261,610.212,NaN,22,0,60,0
115,115,15,0,65,4,1,0,1,1.284,0,0,0,0,613.152,616.928,614436,23,22,61,0
115,115,15,0,66,5,1,1,0,1.751,0,0,0,0,619.976,626.235,621727,24,23,62,0
115,115,15,0,67,6,1,1,1,0.806,1,0,0,0,629.915,635.201,630721,25,24,63,0
115,115,15,0,68,7,1,1,1,0.916,1,0,0,0,638.882,644.02,639798,26,25,64,0
115,115,15,0,69,8,1,#NAME?,NaN,NaN,0,0,0,1,647.949,650.785,NaN,27,0,65,0
115,115,15,0,70,9,1,0,0,0.652,1,0,0,0,654.969,659.513,655621,28,26,66,0
115,115,15,0,71,10,1,1,1,0.385,1,0,0,0,665.286,669.362,665671,29,27,67,0
115,115,15,0,72,11,1,0,1,0.442,0,0,0,0,675.898,680.527,676340,30,28,68,0
115,115,15,0,73,12,1,1,0,0.297,0,0,0,0,685.355,693.34,685652,31,29,69,0
115,115,15,0,74,13,1,1,0,0.367,0,0,0,0,701.163,708.048,701530,32,30,70,0
115,115,15,0,75,14,1,0,0,0.283,1,0,0,0,712.71,717.511,712993,33,31,71,0
115,115,15,0,76,15,1,1,1,0.342,1,0,0,0,720.332,727.396,720674,34,32,72,0
115,115,15,0,77,16,1,0,1,0.522,0,0,0,0,734.055,737.251,734577,35,33,73,0
115,115,15,0,78,17,1,1,0,0.561,0,0,0,0,743.8,748.117,744361,36,34,74,0
115,115,15,0,79,18,1,0,0,0.771,1,0,0,0,755.326,761.969,756097,37,35,75,0
115,115,15,0,80,19,1,0,1,0.572,0,0,0,0,764.969,768.673,765541,38,36,76,0
115,115,15,0,1,0,2,-2,-2,NaN,-1,1,1,0,5.31,0,NaN,0,0,0,1
115,115,15,0,2,1,2,1,0,1.755,0,1,0,0,13.565,21.063,15320,39,38,77,1
115,115,15,0,3,2,2,0,0,0.432,1,1,0,0,28.176,32.511,28608,40,39,78,1
115,115,15,0,4,3,2,1,1,0.433,1,1,0,0,36.896,40.592,37329,41,40,79,1
115,115,15,0,5,4,2,1,1,0.457,1,1,0,0,45.324,48.009,45781,42,41,80,1
115,115,15,0,6,5,2,0,1,0.609,0,1,0,0,52.192,56.629,52801,43,42,81,1
115,115,15,0,7,6,2,1,0,1.185,0,1,0,0,61.103,63.815,62288,44,43,82,1
115,115,15,0,8,7,2,0,0,0.798,1,1,0,0,70.552,75.03,71350,45,44,83,1
115,115,15,0,9,8,2,0,0,1.47,1,1,0,0,80.854,87.478,82324,46,45,84,1
115,115,15,0,10,9,2,0,0,0.825,1,1,0,0,91.166,96.108,91991,47,46,85,1
115,115,15,0,11,10,2,1,1,0.85,1,1,0,0,99.53,106.318,100380,48,47,86,1
115,115,15,0,12,11,2,0,1,0.394,0,1,0,0,111.145,114.231,111539,49,48,87,1
115,115,15,0,13,12,2,1,0,0.33,0,1,0,0,117.202,121.627,117532,50,49,88,1
115,115,15,0,14,13,2,0,0,0.476,1,1,0,0,129.023,133.553,129499,51,50,89,1
115,115,15,0,15,14,2,1,1,0.509,1,1,0,0,137.454,142.651,137963,52,51,90,1
115,115,15,0,16,15,2,0,1,0.856,0,1,0,0,146.645,150.639,147501,53,52,91,1
115,115,15,0,17,16,2,1,0,0.73,0,1,0,0,154.595,160.051,155325,54,53,92,1
115,115,15,0,18,17,2,0,0,0.686,1,1,0,0,165.722,168.995,166408,55,54,93,1
115,115,15,0,19,18,2,#NAME?,NaN,NaN,1,1,0,1,172.195,175.321,NaN,56,0,94,1
115,115,15,0,20,19,2,0,1,0.379,0,1,0,0,181.524,185.568,181903,57,55,95,1
115,115,15,0,21,0,2,-2,-2,NaN,-1,0,1,0,188.496,0,NaN,0,0,0,0
115,115,15,0,22,1,2,0,1,1.131,0,0,0,0,195.262,200.313,196393,39,37,96,0
115,115,15,0,23,2,2,0,0,1.072,1,0,0,0,204.356,211.092,205428,40,38,97,0
115,115,15,0,24,3,2,1,1,0.757,1,0,0,0,214.886,217.353,215643,41,39,98,0
115,115,15,0,25,4,2,1,0,1.046,0,0,0,0,223.226,227.282,224272,42,40,99,0
115,115,15,0,26,5,2,1,0,0.3,0,0,0,0,233.648,237.946,233948,43,41,100,0
115,115,15,0,27,6,2,0,0,0.537,1,0,0,0,244.358,249.212,244895,44,42,101,0
115,115,15,0,28,7,2,1,1,0.33,1,0,0,0,253.226,259.281,253556,45,43,102,0
115,115,15,0,29,8,2,0,1,0.449,0,0,0,0,263.335,267.665,263784,46,44,103,0
115,115,15,0,30,9,2,1,0,1.069,0,0,0,0,270.374,273.948,271443,47,45,104,0
115,115,15,0,31,10,2,1,1,0.328,1,0,0,0,278.186,281.005,278514,48,46,105,0
115,115,15,0,32,11,2,1,1,0.511,1,0,0,0,285.926,290.032,286437,49,47,106,0
115,115,15,0,33,12,2,1,0,0.389,0,0,0,0,298.459,306.25,298848,50,48,107,0
115,115,15,0,34,13,2,1,0,0.412,0,0,0,0,313.498,318.121,313910,51,49,108,0
115,115,15,0,35,14,2,1,1,0.37,1,0,0,0,321.879,325.17,322249,52,50,109,0
115,115,15,0,36,15,2,1,1,0.395,1,0,0,0,332.424,338.459,332819,53,51,110,0
115,115,15,0,37,16,2,1,0,0.455,0,0,0,0,342.325,347.544,342780,54,52,111,0
115,115,15,0,38,17,2,1,0,0.487,0,0,0,0,350.664,356.548,351151,55,53,112,0
115,115,15,0,39,18,2,1,1,0.328,1,0,0,0,360.418,364.66,360746,56,54,113,0
115,115,15,0,40,19,2,1,1,0.44,1,0,0,0,367.921,374.659,368361,57,55,114,0
115,115,15,0,41,0,2,-2,-2,NaN,-1,1,1,0,379.295,0,NaN,0,0,0,1
115,115,15,0,42,1,2,1,0,0.517,0,1,0,0,394.858,397.967,395375,58,56,115,1
115,115,15,0,43,2,2,0,0,0.73,1,1,0,0,403.683,408.361,404413,59,57,116,1
115,115,15,0,44,3,2,1,1,0.377,1,1,0,0,414.895,421.851,415272,60,58,117,1
115,115,15,0,45,4,2,1,0,0.388,0,1,0,0,426.68,431.822,427068,61,59,118,1
115,115,15,0,46,5,2,0,0,0.454,1,1,0,0,438.685,441.459,439139,62,60,119,1
115,115,15,0,47,6,2,1,1,0.549,1,1,0,0,450.51,456.872,451059,63,61,120,1
115,115,15,0,48,7,2,1,0,0.857,0,1,0,0,460.855,464.71,461712,64,62,121,1
115,115,15,0,49,8,2,1,0,0.36,0,1,0,0,468.09,472.454,468450,65,63,122,1
115,115,15,0,50,9,2,0,1,0.343,0,1,0,0,475.938,482.78,476281,66,64,123,1
115,115,15,0,51,10,2,1,0,0.837,0,1,0,0,488.965,492.407,489802,67,65,124,1
115,115,15,0,52,11,2,0,0,0.598,1,1,0,0,496.732,502.982,497330,68,66,125,1
115,115,15,0,53,12,2,1,1,1.102,1,1,0,0,507.097,514.157,508199,69,67,126,1
115,115,15,0,54,13,2,1,1,0.666,1,1,0,0,518.709,522.964,519375,70,68,127,1
115,115,15,0,55,14,2,1,0,0.387,0,1,0,0,529.197,532.649,529584,71,69,128,1
115,115,15,0,56,15,2,0,0,0.448,1,1,0,0,535.92,540.756,536368,72,70,129,1
115,115,15,0,57,16,2,1,1,0.41,1,1,0,0,545.551,551.436,545961,73,71,130,1
115,115,15,0,58,17,2,1,1,0.839,1,1,0,0,555.286,559.852,556125,74,72,131,1
115,115,15,0,59,18,2,0,1,0.646,0,1,0,0,565.153,569.635,565799,75,73,132,1
115,115,15,0,60,19,2,1,0,1.108,0,1,0,0,573.051,577.873,574159,76,74,133,1
115,115,15,0,61,0,2,-2,-2,NaN,-1,0,1,0,581.535,0,NaN,0,0,0,0
115,115,15,0,62,1,2,0,1,0.453,0,0,0,0,592.225,595.236,592678,58,56,134,0
115,115,15,0,63,2,2,1,1,0.548,1,0,0,0,599.364,604.773,599912,59,57,135,0
115,115,15,0,64,3,2,1,1,0.381,1,0,0,0,607.477,612.734,607858,60,58,136,0
115,115,15,0,65,4,2,1,0,0.64,0,0,0,0,616.016,621.946,616656,61,59,137,0
115,115,15,0,66,5,2,1,0,0.411,0,0,0,0,627.747,631.311,628158,62,60,138,0
115,115,15,0,67,6,2,1,1,1.038,1,0,0,0,634.644,641.858,635682,63,61,139,0
115,115,15,0,68,7,2,1,1,0.257,1,0,0,0,645.984,649.802,646241,64,62,140,0
115,115,15,0,69,8,2,1,0,0.366,0,0,0,0,653.27,657.739,653636,65,63,141,0
115,115,15,0,70,9,2,1,0,0.42,0,0,0,0,663.955,668.939,664375,66,64,142,0
115,115,15,0,71,10,2,1,1,0.373,1,0,0,0,674.906,683.443,675279,67,65,143,0
115,115,15,0,72,11,2,1,1,0.567,1,0,0,0,686.847,691.187,687414,68,66,144,0
115,115,15,0,73,12,2,1,0,0.438,0,0,0,0,696.519,699.904,696957,69,67,145,0
115,115,15,0,74,13,2,1,0,0.446,0,0,0,0,703.348,707.229,703794,70,68,146,0
115,115,15,0,75,14,2,1,1,0.41,1,0,0,0,712.778,716.237,713188,71,69,147,0
115,115,15,0,76,15,2,1,1,0.436,1,0,0,0,720.234,727.398,720670,72,70,148,0
115,115,15,0,77,16,2,1,0,0.426,0,0,0,0,731.574,734.533,732000,73,71,149,0
115,115,15,0,78,17,2,1,0,0.324,0,0,0,0,741.293,747.428,741617,74,72,150,0
115,115,15,0,79,18,2,0,1,0.431,0,0,0,0,751.136,758.609,751567,75,73,151,0
115,115,15,0,80,19,2,1,1,0.545,1,0,0,0,764.096,767.757,764641,76,74,152,0
115,115,15,0,1,0,3,-2,-2,NaN,-1,1,1,0,7.841,0,NaN,0,0,0,1
115,115,15,0,2,1,3,0,0,0.485,1,1,0,0,14.246,18.916,14731,77,75,153,1
115,115,15,0,3,2,3,0,0,1.133,1,1,0,0,21.918,25.635,23051,78,76,154,1
115,115,15,0,4,3,3,0,0,0.416,1,1,0,0,29.665,34.844,30081,79,77,155,1
115,115,15,0,5,4,3,0,0,0.38,1,1,0,0,39.098,45.317,39478,80,78,156,1
115,115,15,0,6,5,3,0,0,0.351,1,1,0,0,50.126,55.572,50477,81,79,157,1
115,115,15,0,7,6,3,1,1,0.333,1,1,0,0,59.882,64.566,60215,82,80,158,1
115,115,15,0,8,7,3,0,1,0.328,0,1,0,0,69.836,73.992,70164,83,81,159,1
115,115,15,0,9,8,3,1,0,0.33,0,1,0,0,77.631,81.343,77961,84,82,160,1
115,115,15,0,10,9,3,1,0,0.398,0,1,0,0,85.702,90.36,86100,85,83,161,1
115,115,15,0,11,10,3,0,0,0.411,1,1,0,0,98.206,103.113,98617,86,84,162,1
115,115,15,0,12,11,3,1,1,1.015,1,1,0,0,106.671,110.069,107686,87,85,163,1
115,115,15,0,13,12,3,1,0,0.313,0,1,0,0,117.713,120.523,118026,88,86,164,1
115,115,15,0,14,13,3,1,1,0.385,1,1,0,0,127.692,134.18,128077,89,87,165,1
115,115,15,0,15,14,3,0,1,0.367,0,1,0,0,138.418,143.202,138785,90,88,166,1
115,115,15,0,16,15,3,1,1,0.46,1,1,0,0,147.17,150.685,147630,91,89,167,1
115,115,15,0,17,16,3,0,1,0.358,0,1,0,0,154.74,159.097,155098,92,90,168,1
115,115,15,0,18,17,3,0,1,0.371,0,1,0,0,165.774,170.179,166145,93,91,169,1
115,115,15,0,19,18,3,1,0,0.693,0,1,0,0,175.031,179.748,175724,94,92,170,1
115,115,15,0,20,19,3,1,0,0.557,0,1,0,0,183.982,191.83,184539,95,93,171,1
115,115,15,0,21,0,3,-2,-2,NaN,-1,0,1,0,197.504,0,NaN,0,0,0,0
115,115,15,0,22,1,3,1,1,0.501,1,0,0,0,206.386,212.12,206887,77,75,172,0
