code,idc,id,social,rtrial,blocktrial,run,payoff,choice,rt,opchoice,opponent,blank,missing
201,201,1,1,15,14,3,1,0,0.366,0,1,0,0
201,201,1,1,16,15,3,1,1,0.584,1,1,0,0
201,201,1,1,17,16,3,0,0,0.508,1,1,0,0
201,201,1,1,18,17,3,1,1,0.29,1,1,0,0
201,201,1,1,19,18,3,1,0,0.546,0,1,0,0
201,201,1,1,20,19,3,0,1,0.61,0,1,0,0
201,201,1,1,21,0,3,-2,-2,NaN,-1,0,1,0
201,201,1,1,22,1,3,1,1,0.318,1,0,0,0
201,201,1,1,23,2,3,0,1,0.247,0,0,0,0
201,201,1,1,24,3,3,1,0,0.289,0,0,0,0
201,201,1,1,25,4,3,1,1,0.27,1,0,0,0
201,201,1,1,26,5,3,1,1,0.346,1,0,0,0
201,201,1,1,27,6,3,1,0,0.428,0,0,0,0
201,201,1,1,28,7,3,0,1,0.415,0,0,0,0
201,201,1,1,29,8,3,1,1,0.407,1,0,0,0
201,201,1,1,30,9,3,1,1,0.327,1,0,0,0
201,201,1,1,31,10,3,1,0,0.336,0,0,0,0
201,201,1,1,32,11,3,0,0,1.002,1,0,0,0
201,201,1,1,33,12,3,1,1,0.307,1,0,0,0
201,201,1,1,34,13,3,0,0,0.28,1,0,0,0
201,201,1,1,35,14,3,1,0,0.35,0,0,0,0
201,201,1,1,36,15,3,1,0,0.315,0,0,0,0
201,201,1,1,37,16,3,1,1,0.445,1,0,0,0
201,201,1,1,38,17,3,1,1,0.305,1,0,0,0
201,201,1,1,39,18,3,1,0,0.398,0,0,0,0
201,201,1,1,40,19,3,0,0,0.319,1,0,0,0
201,201,1,1,41,0,3,-2,-2,NaN,-1,1,1,0
201,201,1,1,42,1,3,1,1,0.29,1,1,0,0
201,201,1,1,43,2,3,1,0,0.363,0,1,0,0
201,201,1,1,44,3,3,1,1,0.326,1,1,0,0
201,201,1,1,45,4,3,0,0,0.812,1,1,0,0
201,201,1,1,46,5,3,1,1,0.31,1,1,0,0
201,201,1,1,47,6,3,0,0,0.373,1,1,0,0
201,201,1,1,48,7,3,0,1,0.414,0,1,0,0
201,201,1,1,49,8,3,1,0,0.329,0,1,0,0
201,201,1,1,50,9,3,1,1,0.44,1,1,0,0
201,201,1,1,51,10,3,0,0,0.378,1,1,0,0
201,201,1,1,52,11,3,0,0,0.62,1,1,0,0
201,201,1,1,53,12,3,0,0,0.328,1,1,0,0
201,201,1,1,54,13,3,1,1,0.229,1,1,0,0
201,201,1,1,55,14,3,1,0,0.291,0,1,0,0
201,201,1,1,56,15,3,1,1,0.46,1,1,0,0
201,201,1,1,57,16,3,1,0,0.545,0,1,0,0
201,201,1,1,58,17,3,1,1,0.471,1,1,0,0
201,201,1,1,59,18,3,0,0,0.54,1,1,0,0
201,201,1,1,60,19,3,0,1,0.43,0,1,0,0
201,201,1,1,61,0,3,-2,-2,NaN,-1,0,1,0
201,201,1,1,62,1,3,1,1,0.412,1,0,0,0
201,201,1,1,63,2,3,1,1,0.33,1,0,0,0
201,201,1,1,64,3,3,1,0,0.308,0,0,0,0
201,201,1,1,65,4,3,0,0,0.316,1,0,0,0
201,201,1,1,66,5,3,0,1,0.24,0,0,0,0
201,201,1,1,67,6,3,1,0,0.307,0,0,0,0
201,201,1,1,68,7,3,1,1,0.277,1,0,0,0
201,201,1,1,69,8,3,1,1,0.557,1,0,0,0
201,201,1,1,70,9,3,0,0,0.297,1,0,0,0
201,201,1,1,71,10,3,0,0,0.295,1,0,0,0
201,201,1,1,72,11,3,0,1,0.286,0,0,0,0
201,201,1,1,73,12,3,1,0,0.277,0,0,0,0
201,201,1,1,74,13,3,1,1,0.337,1,0,0,0
201,201,1,1,75,14,3,1,1,0.291,1,0,0,0
201,201,1,1,76,15,3,0,0,0.64,1,0,0,0
201,201,1,1,77,16,3,1,1,0.263,1,0,0,0
201,201,1,1,78,17,3,1,0,0.412,0,0,0,0
201,201,1,1,79,18,3,0,0,0.776,1,0,0,0
201,201,1,1,80,19,3,0,1,0.291,0,0,0,0
202,202,2,1,1,0,1,-2,-2,NaN,-1,1,1,0
202,202,2,1,2,1,1,1,0,0.773,0,1,0,0
202,202,2,1,3,2,1,0,1,1.327,0,1,0,0
202,202,2,1,4,3,1,0,0,1.307,1,1,0,0
202,202,2,1,5,4,1,1,0,1.306,0,1,0,0
202,202,2,1,6,5,1,1,1,1.714,1,1,0,0
202,202,2,1,7,6,1,1,1,1.51,1,1,0,0
202,202,2,1,8,7,1,1,0,1.558,0,1,0,0
202,202,2,1,9,8,1,0,0,1.377,1,1,0,0
202,202,2,1,10,9,1,1,0,0.64,0,1,0,0
202,202,2,1,11,10,1,0,1,1.083,0,1,0,0
202,202,2,1,12,11,1,1,1,0.377,1,1,0,0
202,202,2,1,13,12,1,0,1,0.337,0,1,0,0
202,202,2,1,14,13,1,1,0,1.518,0,1,0,0
202,202,2,1,15,14,1,#NAME?,NaN,NaN,1,1,0,1
202,202,2,1,16,15,1,1,0,0.652,0,1,0,0
202,202,2,1,17,16,1,0,0,0.693,1,1,0,0
202,202,2,1,18,17,1,1,1,0.558,1,1,0,0
202,202,2,1,19,18,1,1,0,0.406,0,1,0,0
202,202,2,1,20,19,1,1,1,1.463,1,1,0,0
202,202,2,1,21,0,1,-2,-2,NaN,-1,0,1,0
202,202,2,1,22,1,1,1,1,0.791,1,0,0,0
202,202,2,1,23,2,1,1,1,1.4,1,0,0,0
202,202,2,1,24,3,1,1,1,1.536,1,0,0,0
202,202,2,1,25,4,1,1,0,0.671,0,0,0,0
202,202,2,1,26,5,1,1,0,1.056,0,0,0,0
202,202,2,1,27,6,1,1,1,0.574,1,0,0,0
202,202,2,1,28,7,1,1,0,0.485,0,0,0,0
202,202,2,1,29,8,1,0,1,0.49,0,0,0,0
202,202,2,1,30,9,1,1,1,1.394,1,0,0,0
202,202,2,1,31,10,1,0,0,0.705,1,0,0,0
202,202,2,1,32,11,1,0,0,0.421,1,0,0,0
202,202,2,1,33,12,1,1,0,0.369,0,0,0,0
202,202,2,1,34,13,1,1,0,1.265,0,0,0,0
202,202,2,1,35,14,1,1,1,0.613,1,0,0,0
202,202,2,1,36,15,1,0,1,1.183,0,0,0,0
202,202,2,1,37,16,1,0,1,0.771,0,0,0,0
202,202,2,1,38,17,1,1,1,0.603,1,0,0,0
202,202,2,1,39,18,1,0,0,0.435,1,0,0,0
202,202,2,1,40,19,1,1,1,0.558,1,0,0,0
202,202,2,1,41,0,1,-2,-2,NaN,-1,1,1,0
202,202,2,1,42,1,1,1,0,0.776,0,1,0,0
202,202,2,1,43,2,1,1,1,1.514,1,1,0,0
202,202,2,1,44,3,1,1,1,0.581,1,1,0,0
202,202,2,1,45,4,1,1,0,0.412,0,1,0,0
202,202,2,1,46,5,1,1,0,0.635,0,1,0,0
202,202,2,1,47,6,1,1,1,0.63,1,1,0,0
202,202,2,1,48,7,1,0,1,1.899,0,1,0,0
202,202,2,1,49,8,1,0,1,0.862,0,1,0,0
202,202,2,1,50,9,1,0,1,0.41,0,1,0,0
202,202,2,1,51,10,1,1,0,1.093,0,1,0,0
202,202,2,1,52,11,1,1,1,0.669,1,1,0,0
202,202,2,1,53,12,1,1,0,0.951,0,1,0,0
202,202,2,1,54,13,1,1,1,1.476,1,1,0,0
202,202,2,1,55,14,1,0,1,1.164,0,1,0,0
202,202,2,1,56,15,1,1,1,0.669,1,1,0,0
202,202,2,1,57,16,1,1,0,0.862,0,1,0,0
202,202,2,1,58,17,1,0,1,0.684,0,1,0,0
202,202,2,1,59,18,1,1,0,0.838,0,1,0,0
202,202,2,1,60,19,1,1,1,1.715,1,1,0,0
202,202,2,1,61,0,1,-2,-2,NaN,-1,0,1,0
202,202,2,1,62,1,1,0,0,0.588,1,0,0,0
202,202,2,1,63,2,1,1,1,0.481,1,0,0,0
202,202,2,1,64,3,1,0,1,1.052,0,0,0,0
202,202,2,1,65,4,1,0,1,0.696,0,0,0,0
202,202,2,1,66,5,1,1,0,0.344,0,0,0,0
202,202,2,1,67,6,1,0,0,0.445,1,0,0,0
202,202,2,1,68,7,1,1,1,1.327,1,0,0,0
202,202,2,1,69,8,1,1,0,0.485,0,0,0,0
202,202,2,1,70,9,1,0,0,1.977,1,0,0,0
202,202,2,1,71,10,1,0,0,0.903,1,0,0,0
202,202,2,1,72,11,1,0,1,0.412,0,0,0,0
202,202,2,1,73,12,1,1,0,1.784,0,0,0,0
202,202,2,1,74,13,1,#NAME?,NaN,NaN,0,0,0,1
202,202,2,1,75,14,1,1,1,0.709,1,0,0,0
202,202,2,1,76,15,1,1,1,0.619,1,0,0,0
202,202,2,1,77,16,1,1,0,0.65,0,0,0,0
202,202,2,1,78,17,1,1,0,1.234,0,0,0,0
202,202,2,1,79,18,1,1,1,0.713,1,0,0,0
202,202,2,1,80,19,1,0,1,0.342,0,0,0,0
202,202,2,1,1,0,2,-2,-2,NaN,-1,1,1,0
202,202,2,1,2,1,2,1,0,0.487,0,1,0,0
202,202,2,1,3,2,2,1,1,0.45,1,1,0,0
202,202,2,1,4,3,2,1,0,0.633,0,1,0,0
202,202,2,1,5,4,2,1,1,0.906,1,1,0,0
202,202,2,1,6,5,2,1,0,0.48,0,1,0,0
202,202,2,1,7,6,2,0,1,1.015,0,1,0,0
202,202,2,1,8,7,2,1,1,0.382,1,1,0,0
202,202,2,1,9,8,2,0,1,0.58,0,1,0,0
202,202,2,1,10,9,2,0,1,0.981,0,1,0,0
202,202,2,1,11,10,2,1,0,0.411,0,1,0,0
202,202,2,1,12,11,2,0,1,0.954,0,1,0,0
202,202,2,1,13,12,2,1,0,0.505,0,1,0,0
202,202,2,1,14,13,2,0,0,0.51,1,1,0,0
202,202,2,1,15,14,2,0,0,1.118,1,1,0,0
202,202,2,1,16,15,2,1,1,0.367,1,1,0,0
202,202,2,1,17,16,2,0,0,1.068,1,1,0,0
202,202,2,1,18,17,2,1,1,0.42,1,1,0,0
202,202,2,1,19,18,2,0,1,0.405,0,1,0,0
202,202,2,1,20,19,2,1,0,1.908,0,1,0,0
202,202,2,1,21,0,2,-2,-2,NaN,-1,0,1,0
202,202,2,1,22,1,2,1,0,0.756,0,0,0,0
202,202,2,1,23,2,2,0,0,0.377,1,0,0,0
202,202,2,1,24,3,2,0,0,0.355,1,0,0,0
202,202,2,1,25,4,2,0,1,0.366,0,0,0,0
202,202,2,1,26,5,2,0,1,1.653,0,0,0,0
202,202,2,1,27,6,2,0,0,0.841,1,0,0,0
202,202,2,1,28,7,2,1,1,0.384,1,0,0,0
202,202,2,1,29,8,2,0,1,0.773,0,0,0,0
202,202,2,1,30,9,2,1,0,0.509,0,0,0,0
202,202,2,1,31,10,2,1,1,0.719,1,0,0,0
202,202,2,1,32,11,2,1,1,0.591,1,0,0,0
202,202,2,1,33,12,2,1,0,0.584,0,0,0,0
202,202,2,1,34,13,2,1,0,0.346,0,0,0,0
202,202,2,1,35,14,2,1,1,0.506,1,0,0,0
202,202,2,1,36,15,2,1,1,0.363,1,0,0,0
202,202,2,1,37,16,2,1,0,0.428,0,0,0,0
202,202,2,1,38,17,2,1,0,0.405,0,0,0,0
202,202,2,1,39,18,2,1,1,0.336,1,0,0,0
202,202,2,1,40,19,2,1,1,0.565,1,0,0,0
202,202,2,1,41,0,2,-2,-2,NaN,-1,1,1,0
202,202,2,1,42,1,2,1,0,1.121,0,1,0,0
202,202,2,1,43,2,2,1,1,0.385,1,1,0,0
202,202,2,1,44,3,2,1,0,0.398,0,1,0,0
202,202,2,1,45,4,2,0,1,0.543,0,1,0,0
202,202,2,1,46,5,2,1,0,0.947,0,1,0,0
202,202,2,1,47,6,2,1,1,0.383,1,1,0,0
202,202,2,1,48,7,2,0,1,0.423,0,1,0,0
202,202,2,1,49,8,2,1,0,0.389,0,1,0,0
202,202,2,1,50,9,2,0,1,0.39,0,1,0,0
202,202,2,1,51,10,2,1,0,0.341,0,1,0,0
202,202,2,1,52,11,2,0,0,0.588,1,1,0,0
202,202,2,1,53,12,2,1,1,0.825,1,1,0,0
202,202,2,1,54,13,2,0,0,0.544,1,1,0,0
202,202,2,1,55,14,2,0,1,0.467,0,1,0,0
202,202,2,1,56,15,2,0,0,1.182,1,1,0,0
202,202,2,1,57,16,2,1,0,0.441,0,1,0,0
202,202,2,1,58,17,2,1,1,0.329,1,1,0,0
202,202,2,1,59,18,2,1,0,0.652,0,1,0,0
202,202,2,1,60,19,2,1,1,0.595,1,1,0,0
202,202,2,1,61,0,2,-2,-2,NaN,-1,0,1,0
202,202,2,1,62,1,2,1,0,0.853,0,0,0,0
202,202,2,1,63,2,2,0,0,0.497,1,0,0,0
202,202,2,1,64,3,2,0,0,0.868,1,0,0,0
202,202,2,1,65,4,2,1,0,0.332,0,0,0,0
202,202,2,1,66,5,2,1,0,0.811,0,0,0,0
202,202,2,1,67,6,2,1,1,0.608,1,0,0,0
202,202,2,1,68,7,2,1,1,0.345,1,0,0,0
202,202,2,1,69,8,2,1,0,0.442,0,0,0,0
202,202,2,1,70,9,2,1,0,0.465,0,0,0,0
202,202,2,1,71,10,2,1,1,0.396,1,0,0,0
202,202,2,1,72,11,2,1,1,0.375,1,0,0,0
202,202,2,1,73,12,2,1,0,0.413,0,0,0,0
202,202,2,1,74,13,2,1,0,0.604,0,0,0,0
202,202,2,1,75,14,2,1,1,0.468,1,0,0,0
202,202,2,1,76,15,2,1,1,0.34,1,0,0,0
202,202,2,1,77,16,2,1,0,0.42,0,0,0,0
202,202,2,1,78,17,2,1,0,0.539,0,0,0,0
202,202,2,1,79,18,2,0,1,0.634,0,0,0,0
202,202,2,1,80,19,2,0,0,0.381,1,0,0,0
202,202,2,1,1,0,3,-2,-2,NaN,-1,1,1,0
202,202,2,1,2,1,3,0,0,0.526,1,1,0,0
202,202,2,1,3,2,3,0,0,0.267,1,1,0,0
202,202,2,1,4,3,3,1,1,0.267,1,1,0,0
202,202,2,1,5,4,3,1,0,0.433,0,1,0,0
202,202,2,1,6,5,3,1,1,0.452,1,1,0,0
202,202,2,1,7,6,3,1,0,0.512,0,1,0,0
202,202,2,1,8,7,3,1,1,0.409,1,1,0,0
202,202,2,1,9,8,3,1,0,0.578,0,1,0,0
202,202,2,1,10,9,3,0,1,0.359,0,1,0,0
202,202,2,1,11,10,3,1,0,0.392,0,1,0,0
202,202,2,1,12,11,3,1,1,0.308,1,1,0,0
202,202,2,1,13,12,3,1,0,0.436,0,1,0,0
202,202,2,1,14,13,3,1,1,0.619,1,1,0,0
202,202,2,1,15,14,3,1,0,0.331,0,1,0,0
202,202,2,1,16,15,3,1,1,0.548,1,1,0,0
202,202,2,1,17,16,3,0,0,1.142,1,1,0,0
202,202,2,1,18,17,3,1,1,1.622,1,1,0,0
202,202,2,1,19,18,3,1,0,0.406,0,1,0,0
202,202,2,1,20,19,3,0,1,0.53,0,1,0,0
202,202,2,1,21,0,3,-2,-2,NaN,-1,0,1,0
202,202,2,1,22,1,3,1,1,0.562,1,0,0,0
202,202,2,1,23,2,3,0,1,0.327,0,0,0,0
202,202,2,1,24,3,3,1,0,0.788,0,0,0,0
202,202,2,1,25,4,3,1,1,0.376,1,0,0,0
202,202,2,1,26,5,3,1,1,0.59,1,0,0,0
202,202,2,1,27,6,3,1,0,0.657,0,0,0,0
202,202,2,1,28,7,3,1,0,0.376,0,0,0,0
202,202,2,1,29,8,3,1,1,0.322,1,0,0,0
202,202,2,1,30,9,3,0,0,1.276,1,0,0,0
202,202,2,1,31,10,3,1,0,0.341,0,0,0,0
202,202,2,1,32,11,3,0,0,0.628,1,0,0,0
202,202,2,1,33,12,3,1,1,0.651,1,0,0,0
202,202,2,1,34,13,3,0,0,0.393,1,0,0,0
202,202,2,1,35,14,3,0,1,0.443,0,0,0,0
202,202,2,1,36,15,3,1,0,0.832,0,0,0,0
202,202,2,1,37,16,3,1,1,1.073,1,0,0,0
202,202,2,1,38,17,3,0,0,0.46,1,0,0,0
202,202,2,1,39,18,3,1,0,0.513,0,0,0,0
202,202,2,1,40,19,3,0,0,0.323,1,0,0,0
202,202,2,1,41,0,3,-2,-2,NaN,-1,1,1,0
202,202,2,1,42,1,3,0,0,0.438,1,1,0,0
202,202,2,1,43,2,3,0,0,0.352,1,1,0,0
202,202,2,1,44,3,3,1,1,0.368,1,1,0,0
202,202,2,1,45,4,3,0,0,0.367,1,1,0,0
202,202,2,1,46,5,3,1,1,0.57,1,1,0,0
202,202,2,1,47,6,3,1,1,0.387,1,1,0,0
202,202,2,1,48,7,3,1,0,0.802,0,1,0,0
202,202,2,1,49,8,3,1,1,0.812,1,1,0,0
202,202,2,1,50,9,3,1,0,0.496,0,1,0,0
202,202,2,1,51,10,3,1,1,0.53,1,1,0,0
202,202,2,1,52,11,3,1,0,0.762,0,1,0,0
202,202,2,1,53,12,3,1,1,0.723,1,1,0,0
202,202,2,1,54,13,3,1,0,0.588,0,1,0,0
202,202,2,1,55,14,3,1,1,0.531,1,1,0,0
202,202,2,1,56,15,3,1,0,0.463,0,1,0,0
202,202,2,1,57,16,3,1,1,0.578,1,1,0,0
202,202,2,1,58,17,3,0,0,0.4,1,1,0,0
202,202,2,1,59,18,3,1,1,0.32,1,1,0,0
202,202,2,1,60,19,3,0,1,0.44,0,1,0,0
202,202,2,1,61,0,3,-2,-2,NaN,-1,0,1,0
202,202,2,1,62,1,3,1,1,0.48,1,0,0,0
202,202,2,1,63,2,3,1,1,0.392,1,0,0,0
202,202,2,1,64,3,3,1,0,0.356,0,0,0,0
202,202,2,1,65,4,3,0,0,0.471,1,0,0,0
202,202,2,1,66,5,3,0,1,0.66,0,0,0,0
202,202,2,1,67,6,3,0,1,0.524,0,0,0,0
202,202,2,1,68,7,3,0,0,0.37,1,0,0,0
202,202,2,1,69,8,3,1,1,0.404,1,0,0,0
202,202,2,1,70,9,3,0,0,0.376,1,0,0,0
202,202,2,1,71,10,3,0,0,0.496,1,0,0,0
202,202,2,1,72,11,3,0,1,0.965,0,0,0,0
202,202,2,1,73,12,3,1,0,0.353,0,0,0,0
202,202,2,1,74,13,3,0,0,0.452,1,0,0,0
202,202,2,1,75,14,3,1,1,0.407,1,0,0,0
202,202,2,1,76,15,3,0,0,0.394,1,0,0,0
202,202,2,1,77,16,3,1,1,0.568,1,0,0,0
202,202,2,1,78,17,3,1,0,1.082,0,0,0,0
202,202,2,1,79,18,3,1,1,0.413,1,0,0,0
202,202,2,1,80,19,3,0,1,0.605,0,0,0,0
203,203,3,1,1,0,1,-2,-2,NaN,-1,1,1,0
203,203,3,1,2,1,1,1,0,0.596,0,1,0,0
203,203,3,1,3,2,1,1,0,0.712,0,1,0,0
203,203,3,1,4,3,1,0,0,0.458,1,1,0,0
203,203,3,1,5,4,1,0,0,0.413,1,1,0,0
203,203,3,1,6,5,1,0,0,0.896,1,1,0,0
203,203,3,1,7,6,1,1,1,0.348,1,1,0,0
203,203,3,1,8,7,1,1,1,0.742,1,1,0,0
203,203,3,1,9,8,1,1,0,0.945,0,1,0,0
203,203,3,1,10,9,1,1,0,0.706,0,1,0,0
203,203,3,1,11,10,1,0,1,0.389,0,1,0,0
203,203,3,1,12,11,1,1,1,0.335,1,1,0,0
203,203,3,1,13,12,1,0,1,0.368,0,1,0,0
203,203,3,1,14,13,1,0,1,0.409,0,1,0,0
203,203,3,1,15,14,1,1,0,0.449,0,1,0,0
203,203,3,1,16,15,1,0,1,0.581,0,1,0,0
203,203,3,1,17,16,1,0,1,0.555,0,1,0,0
203,203,3,1,18,17,1,1,0,0.535,0,1,0,0
203,203,3,1,19,18,1,1,0,0.533,0,1,0,0
203,203,3,1,20,19,1,0,0,0.483,1,1,0,0
203,203,3,1,21,0,1,-2,-2,NaN,-1,0,1,0
203,203,3,1,22,1,1,0,0,0.291,1,0,0,0
203,203,3,1,23,2,1,0,0,0.38,1,0,0,0
203,203,3,1,24,3,1,1,1,0.312,1,0,0,0
203,203,3,1,25,4,1,0,1,0.649,0,0,0,0
203,203,3,1,26,5,1,1,0,0.415,0,0,0,0
203,203,3,1,27,6,1,1,1,0.375,1,0,0,0
203,203,3,1,28,7,1,1,0,0.524,0,0,0,0
203,203,3,1,29,8,1,0,1,0.292,0,0,0,0
203,203,3,1,30,9,1,1,1,0.575,1,0,0,0
203,203,3,1,31,10,1,0,0,0.362,1,0,0,0
203,203,3,1,32,11,1,0,0,0.321,1,0,0,0
203,203,3,1,33,12,1,0,1,1.317,0,0,0,0
203,203,3,1,34,13,1,0,1,0.317,0,0,0,0
203,203,3,1,35,14,1,1,1,1.009,1,0,0,0
203,203,3,1,36,15,1,0,1,1.734,0,0,0,0
203,203,3,1,37,16,1,1,0,1.704,0,0,0,0
203,203,3,1,38,17,1,0,0,0.236,1,0,0,0
203,203,3,1,39,18,1,0,0,0.436,1,0,0,0
203,203,3,1,40,19,1,1,1,0.335,1,0,0,0
203,203,3,1,41,0,1,-2,-2,NaN,-1,1,1,0
203,203,3,1,42,1,1,1,0,0.442,0,1,0,0
203,203,3,1,43,2,1,1,1,0.978,1,1,0,0
203,203,3,1,44,3,1,0,0,1.008,1,1,0,0
203,203,3,1,45,4,1,1,0,0.288,0,1,0,0
203,203,3,1,46,5,1,1,0,0.339,0,1,0,0
203,203,3,1,47,6,1,1,1,0.331,1,1,0,0
203,203,3,1,48,7,1,0,1,0.364,0,1,0,0
203,203,3,1,49,8,1,0,1,0.298,0,1,0,0
203,203,3,1,50,9,1,1,0,0.235,0,1,0,0
203,203,3,1,51,10,1,1,0,0.33,0,1,0,0
203,203,3,1,52,11,1,1,1,0.554,1,1,0,0
203,203,3,1,53,12,1,0,1,0.516,0,1,0,0
203,203,3,1,54,13,1,0,0,0.767,1,1,0,0
203,203,3,1,55,14,1,1,1,0.394,1,1,0,0
203,203,3,1,56,15,1,0,0,0.58,1,1,0,0
203,203,3,1,57,16,1,0,0,0.3,1,1,0,0
203,203,3,1,58,17,1,1,1,0.276,1,1,0,0
203,203,3,1,59,18,1,0,1,0.289,0,1,0,0
203,203,3,1,60,19,1,1,0,0.37,0,1,0,0
203,203,3,1,61,0,1,-2,-2,NaN,-1,0,1,0
203,203,3,1,62,1,1,0,0,1.902,1,0,0,0
203,203,3,1,63,2,1,1,1,1.132,1,0,0,0
203,203,3,1,64,3,1,0,1,1.351,0,0,0,0
203,203,3,1,65,4,1,0,1,0.423,0,0,0,0
203,203,3,1,66,5,1,1,0,0.421,0,0,0,0
203,203,3,1,67,6,1,1,1,0.352,1,0,0,0
203,203,3,1,68,7,1,0,0,0.347,1,0,0,0
203,203,3,1,69,8,1,0,1,0.439,0,0,0,0
203,203,3,1,70,9,1,0,0,0.38,1,0,0,0
203,203,3,1,71,10,1,0,0,0.354,1,0,0,0
203,203,3,1,72,11,1,0,1,0.336,0,0,0,0
203,203,3,1,73,12,1,1,0,0.277,0,0,0,0
203,203,3,1,74,13,1,1,0,0.714,0,0,0,0
203,203,3,1,75,14,1,0,0,0.672,1,0,0,0
203,203,3,1,76,15,1,1,1,0.543,1,0,0,0
203,203,3,1,77,16,1,0,1,0.364,0,0,0,0
203,203,3,1,78,17,1,0,1,0.43,0,0,0,0
203,203,3,1,79,18,1,0,0,0.292,1,0,0,0
203,203,3,1,80,19,1,0,1,0.586,0,0,0,0
203,203,3,1,1,0,2,-2,-2,NaN,-1,1,1,0
203,203,3,1,2,1,2,0,1,0.71,0,1,0,0
203,203,3,1,3,2,2,1,1,1.004,1,1,0,0
203,203,3,1,4,3,2,1,0,0.34,0,1,0,0
203,203,3,1,5,4,2,0,0,0.697,1,1,0,0
203,203,3,1,6,5,2,1,1,0.407,1,1,0,0
203,203,3,1,7,6,2,1,0,0.377,0,1,0,0
203,203,3,1,8,7,2,1,1,0.377,1,1,0,0
203,203,3,1,9,8,2,1,0,0.715,0,1,0,0
203,203,3,1,10,9,2,1,1,0.515,1,1,0,0
203,203,3,1,11,10,2,1,0,0.34,0,1,0,0
203,203,3,1,12,11,2,1,1,0.619,1,1,0,0
203,203,3,1,13,12,2,1,0,0.407,0,1,0,0
203,203,3,1,14,13,2,1,1,0.57,1,1,0,0
203,203,3,1,15,14,2,1,0,0.657,0,1,0,0
203,203,3,1,16,15,2,1,1,0.607,1,1,0,0
203,203,3,1,17,16,2,0,0,0.6,1,1,0,0
203,203,3,1,18,17,2,0,0,0.45,1,1,0,0
203,203,3,1,19,18,2,1,1,0.322,1,1,0,0
203,203,3,1,20,19,2,1,0,0.348,0,1,0,0
203,203,3,1,21,0,2,-2,-2,NaN,-1,0,1,0
203,203,3,1,22,1,2,1,0,1.361,0,0,0,0
203,203,3,1,23,2,2,1,1,0.336,1,0,0,0
203,203,3,1,24,3,2,0,0,0.452,1,0,0,0
203,203,3,1,25,4,2,0,1,0.286,0,0,0,0
203,203,3,1,26,5,2,0,1,0.615,0,0,0,0
203,203,3,1,27,6,2,0,0,0.353,1,0,0,0
203,203,3,1,28,7,2,1,1,0.572,1,0,0,0
203,203,3,1,29,8,2,1,0,0.623,0,0,0,0
203,203,3,1,30,9,2,0,1,0.496,0,0,0,0
203,203,3,1,31,10,2,1,1,0.37,1,0,0,0
203,203,3,1,32,11,2,0,0,0.316,1,0,0,0
203,203,3,1,33,12,2,1,0,0.542,0,0,0,0
203,203,3,1,34,13,2,1,0,0.609,0,0,0,0
203,203,3,1,35,14,2,1,1,0.399,1,0,0,0
203,203,3,1,36,15,2,0,0,0.51,1,0,0,0
203,203,3,1,37,16,2,1,0,0.573,0,0,0,0
203,203,3,1,38,17,2,0,1,0.345,0,0,0,0
203,203,3,1,39,18,2,1,1,0.464,1,0,0,0
203,203,3,1,40,19,2,0,0,0.584,1,0,0,0
203,203,3,1,41,0,2,-2,-2,NaN,-1,1,1,0
203,203,3,1,42,1,2,1,1,0.738,1,1,0,0
203,203,3,1,43,2,2,1,0,0.468,0,1,0,0
203,203,3,1,44,3,2,1,1,0.704,1,1,0,0
203,203,3,1,45,4,2,1,0,0.307,0,1,0,0
203,203,3,1,46,5,2,1,1,0.794,1,1,0,0
203,203,3,1,47,6,2,1,0,0.641,0,1,0,0
203,203,3,1,48,7,2,1,1,0.465,1,1,0,0
203,203,3,1,49,8,2,1,0,0.707,0,1,0,0
203,203,3,1,50,9,2,0,1,0.367,0,1,0,0
203,203,3,1,51,10,2,0,1,0.463,0,1,0,0
203,203,3,1,52,11,2,1,0,0.379,0,1,0,0
203,203,3,1,53,12,2,1,1,0.316,1,1,0,0
203,203,3,1,54,13,2,1,0,0.302,0,1,0,0
203,203,3,1,55,14,2,0,1,0.519,0,1,0,0
203,203,3,1,56,15,2,1,0,0.325,0,1,0,0
203,203,3,1,57,16,2,0,1,0.349,0,1,0,0
203,203,3,1,58,17,2,1,0,0.313,0,1,0,0
203,203,3,1,59,18,2,0,1,0.523,0,1,0,0
203,203,3,1,60,19,2,1,0,0.436,0,1,0,0
203,203,3,1,61,0,2,-2,-2,NaN,-1,0,1,0
203,203,3,1,62,1,2,0,1,0.7,0,0,0,0
203,203,3,1,63,2,2,1,1,0.345,1,0,0,0
203,203,3,1,64,3,2,0,0,0.262,1,0,0,0
203,203,3,1,65,4,2,1,0,0.454,0,0,0,0
203,203,3,1,66,5,2,1,0,0.3,0,0,0,0
203,203,3,1,67,6,2,1,1,0.332,1,0,0,0
203,203,3,1,68,7,2,1,1,0.963,1,0,0,0
203,203,3,1,69,8,2,1,0,0.737,0,0,0,0
203,203,3,1,70,9,2,1,0,0.385,0,0,0,0
203,203,3,1,71,10,2,1,1,0.269,1,0,0,0
203,203,3,1,72,11,2,1,1,0.314,1,0,0,0
203,203,3,1,73,12,2,1,0,0.308,0,0,0,0
203,203,3,1,74,13,2,1,0,0.512,0,0,0,0
203,203,3,1,75,14,2,1,1,0.447,1,0,0,0
203,203,3,1,76,15,2,1,1,0.438,1,0,0,0
